Tools,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475926,1487.268,1,OK,78.0183099,-54.4692859,129.3450212,25.474,-105.837,-0.751,0.1364272,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475934,1487.293,1,OK,77.8883455,-54.6925077,129.1163691,25.512,-105.92,-1.043,0.2088511,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475942,1487.318,1,OK,77.9703731,-54.406576,129.319664,25.08,-105.89,-1.577,0.1736875,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475950,1487.343,1,OK,75.6149133,-54.1525874,131.2559146,24.029,-106.019,-4.843,0.0703287,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475958,1487.368,1,OK,74.8674456,-53.3081961,131.9675956,24.143,-107.195,-7.356,0.0590612,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475966,1487.393,1,OK,74.9033958,-53.6240161,131.6363102,24.762,-107.25,-8.556,0.1233982,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475974,1487.418,1,OK,75.3743069,-53.6503764,131.4333271,24.767,-107.147,-8.829,0.0862296,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475982,1487.443,1,OK,75.7744621,-53.9526497,131.0650438,24.803,-107.161,-8.845,0.1207631,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475990,1487.468,1,OK,75.996165,-54.191801,130.8389598,24.864,-107.166,-8.789,0.1521653,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,475998,1487.493,1,OK,76.0574731,-54.1461615,130.7838106,24.842,-107.176,-8.775,0.1474722,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476006,1487.518,1,OK,76.0280817,-54.047203,130.7660765,24.886,-107.228,-8.792,0.142079,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476014,1487.543,1,OK,75.7242061,-53.4488261,131.3044785,24.551,-107.23,-9.317,0.0516669,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476022,1487.568,1,OK,75.2794377,-53.2066988,131.6515071,24.415,-107.475,-9.787,0.0637308,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476030,1487.593,1,OK,74.9298258,-53.4242828,131.6244445,24.442,-107.652,-10.061,0.1249245,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476038,1487.618,1,OK,74.742295,-53.4658274,131.7138066,24.383,-107.856,-10.242,0.1473221,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476046,1487.643,1,OK,75.0502005,-53.8860258,131.3296637,25.061,-107.892,-8.836,0.2973979,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476054,1487.668,1,OK,75.1331067,-53.1372452,131.9790104,23.899,-108.079,-10.618,0.0913219,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476062,1487.693,1,OK,75.2576247,-56.1362248,129.0191072,27.17,-108.759,-5.625,1.0608922,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476070,1487.718,1,OK,75.4123449,-56.5139033,128.5002578,27.338,-108.849,-5.519,1.1587723,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476078,1487.743,1,OK,75.451504,-56.7265807,128.1701685,27.46,-109.011,-5.441,1.2047641,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476086,1487.768,1,OK,75.4409814,-56.9043914,127.8696166,27.601,-109.238,-5.329,1.2502626,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476094,1487.793,1,OK,75.6997483,-57.3807528,127.1354004,27.608,-109.196,-5.51,1.3926182,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476110,1487.843,1,OK,74.4354328,-50.4899249,135.7895365,18.965,-107.138,-14.616,0.4293056,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476118,1487.868,1,OK,74.1164591,-50.9391131,135.7222502,18.913,-106.997,-14.578,0.2847281,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476126,1487.893,1,OK,74.2658101,-50.8543709,135.3719702,18.987,-107.09,-14.775,0.276101,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476134,1487.918,1,OK,74.3635592,-51.3696517,134.2172043,19.531,-107.276,-14.659,0.0888358,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476142,1487.943,1,OK,73.4676281,-50.9397915,135.4319393,18.629,-107.583,-15.372,0.1327881,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476150,1487.968,1,OK,73.1583389,-50.1431086,136.4888426,17.553,-107.783,-15.943,0.2425891,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476158,1487.993,1,OK,72.8949508,-50.5577867,135.954583,17.854,-107.789,-16.363,0.1056996,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476166,1488.018,1,OK,72.6736456,-50.675025,136.0119485,17.748,-107.905,-16.588,0.0718083,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476174,1488.043,1,OK,72.5878166,-50.473518,136.4902744,17.074,-108.019,-16.764,0.0996861,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476182,1488.068,1,OK,72.2859872,-50.2918349,137.1886334,16.262,-108.095,-16.909,0.1200426,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476190,1488.093,1,OK,72.1282997,-50.2333772,137.3731426,15.682,-108.241,-17.17,0.1042378,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476198,1488.118,1,OK,71.8684119,-50.266687,137.520189,15.244,-108.419,-17.376,0.0747348,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476206,1488.143,1,OK,71.6335538,-50.2879167,138.0185616,14.603,-108.35,-17.653,0.0622278,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476214,1488.168,1,OK,71.4897756,-50.3270813,138.727891,13.851,-108.156,-17.641,0.0775982,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476222,1488.193,1,OK,71.246289,-50.5609592,139.2710884,13.554,-108.009,-17.687,0.0552434,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476230,1488.218,1,OK,70.8627199,-50.9525838,139.6897825,13.333,-107.403,-18.111,0.0443473,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476238,1488.243,1,OK,70.0571485,-50.9690678,141.7864936,11.624,-106.39,-18.656,0.0334626,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476246,1488.268,1,OK,69.4561987,-50.7637511,143.4894485,9.403,-105.506,-19.718,0.0570242,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476254,1488.293,1,OK,69.3166615,-50.4135942,143.9073921,8.478,-105.026,-20.918,0.0648881,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476262,1488.318,1,OK,69.6252075,-50.2622433,143.4519243,8.249,-104.677,-21.158,0.0448071,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476270,1488.343,1,OK,70.1193854,-50.0599569,142.8740682,8.211,-104.678,-21.182,0.0576419,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476278,1488.368,1,OK,70.2991869,-49.9729891,142.7646312,8.043,-104.63,-21.143,0.0564574,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476286,1488.393,1,OK,70.3780525,-49.9578742,142.8718639,7.925,-104.564,-21.197,0.056226,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476294,1488.418,1,OK,70.203365,-50.0405704,143.2395222,7.86,-104.54,-21.225,0.0559262,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476302,1488.443,1,OK,69.8893655,-50.3569243,143.6994875,7.669,-104.082,-21.836,0.055507,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476310,1488.468,1,OK,69.2611624,-50.228131,145.7561287,5.869,-103.401,-21.313,0.0574977,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476318,1488.493,1,OK,69.4592586,-50.3584636,146.2230111,4.372,-103.14,-21.514,0.0714844,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476326,1488.518,1,OK,69.3587791,-50.493072,146.5198658,3.95,-103.055,-21.444,0.0586666,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476334,1488.543,1,OK,69.287391,-50.6395556,146.8508214,3.61,-102.803,-21.313,0.048377,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476342,1488.568,1,OK,69.3232423,-50.7135676,147.2111591,3.226,-102.764,-21.237,0.0591845,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476350,1488.593,1,OK,68.8370649,-50.8973894,148.1779248,2.855,-102.748,-21.152,0.0461866,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476358,1488.618,1,OK,68.3292662,-51.1063233,149.4593879,2.474,-102.758,-21.134,0.0472298,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476366,1488.643,1,OK,67.8791405,-51.3594419,150.8966439,1.999,-102.713,-20.966,0.0499912,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476374,1488.668,1,OK,67.6573036,-51.5807732,152.0524189,1.357,-102.731,-20.674,0.0638882,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476382,1488.693,1,OK,67.9146044,-51.8561605,152.9757925,0.055,-102.133,-20.146,0.0995784,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476390,1488.718,1,OK,67.8712836,-52.1356214,153.7805982,-1.211,-100.894,-19.842,0.0672177,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476398,1488.743,1,OK,68.1495364,-52.1141314,153.6667731,-1.754,-100.466,-19.841,0.0647959,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476406,1488.768,1,OK,68.4800534,-51.9364947,153.2477437,-1.925,-100.159,-19.802,0.0731885,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476414,1488.793,1,OK,68.7479375,-51.8937611,153.1054193,-2.256,-99.362,-19.771,0.0629563,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476422,1488.818,1,OK,68.4794899,-51.8224392,153.5115348,-3.035,-98.619,-19.525,0.0479475,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476430,1488.843,1,OK,69.1544205,-51.6849667,152.6929518,-3.416,-98.44,-19.689,0.0592008,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476438,1488.868,1,OK,69.5340423,-51.5414179,152.1369048,-3.403,-98.271,-19.754,0.0479653,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476446,1488.893,1,OK,69.8242225,-51.4844235,152.5562551,-4.028,-97.585,-19.648,0.0719627,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476454,1488.918,1,OK,70.048285,-51.7028413,153.0154142,-5.171,-96.64,-19.568,0.0563258,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476462,1488.943,1,OK,70.3195752,-51.6653892,152.9098074,-5.736,-96.435,-19.347,0.0586439,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476470,1488.968,1,OK,70.6094783,-51.6110308,152.651657,-5.944,-96.171,-19.326,0.0578467,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476478,1488.993,1,OK,70.9925298,-51.6757595,152.6909125,-6.333,-95.348,-19.145,0.064532,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476486,1489.018,1,OK,71.4521273,-51.7506071,152.7799085,-7.013,-94.362,-18.962,0.0692207,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476494,1489.043,1,OK,71.5744347,-51.8295295,152.7856842,-7.292,-93.769,-18.953,0.0485856,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476502,1489.068,1,OK,71.735733,-51.8797521,152.9002859,-7.299,-93.257,-18.831,0.0562465,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476510,1489.093,1,OK,72.2594081,-52.0530254,153.024521,-7.649,-92.308,-18.608,0.0742346,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476518,1489.118,1,OK,72.5827111,-52.3455671,153.7020185,-8.541,-91.044,-18.472,0.0774699,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476526,1489.143,1,OK,72.4412177,-52.4552122,154.9564692,-9.909,-89.869,-18.364,0.0695722,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476534,1489.168,1,OK,72.4478711,-52.6790379,155.2868982,-10.177,-89.151,-18.498,0.0595674,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476542,1489.193,1,OK,72.5982642,-52.7667883,155.4637829,-10.243,-88.561,-18.371,0.0528349,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476550,1489.218,1,OK,72.6543451,-52.9131543,155.9625589,-10.319,-87.869,-18.134,0.0622531,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476558,1489.243,1,OK,72.708335,-53.09107,156.3312938,-10.016,-87.294,-17.816,0.0771109,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476566,1489.268,1,OK,72.6148058,-53.2939926,156.223897,-8.75,-87.063,-17.675,0.0623511,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476574,1489.293,1,OK,73.1052963,-53.1968383,155.4883397,-6.91,-87.071,-17.927,0.0643095,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476582,1489.318,1,OK,73.058326,-53.2828604,155.4784588,-5.422,-86.825,-18.055,0.0723536,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476590,1489.343,1,OK,73.0020632,-53.5235096,155.7541677,-4.634,-86.29,-18.289,0.0485833,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476598,1489.368,1,OK,72.8130174,-53.6188013,156.3913486,-4.644,-86.178,-18.276,0.052518,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476606,1489.393,1,OK,72.82194,-53.7640254,156.8935389,-4.788,-85.884,-18.21,0.0519967,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476614,1489.418,1,OK,72.8720909,-53.9749485,157.2747754,-4.859,-85.397,-18.071,0.0511222,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476622,1489.443,1,OK,73.0937573,-54.1285567,157.4194239,-5.18,-84.807,-17.674,0.07355,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476630,1489.468,1,OK,73.3704965,-54.4353497,157.4947871,-5.447,-84.04,-17.439,0.0523097,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476638,1489.493,1,OK,73.6093789,-54.5076766,157.2951642,-5.547,-83.557,-17.21,0.0546469,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476646,1489.518,1,OK,74.0851216,-54.6054108,156.9652781,-5.812,-82.844,-16.776,0.0620126,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476654,1489.543,1,OK,74.2988271,-54.8445029,157.1136134,-6.206,-81.909,-16.242,0.0589576,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476662,1489.568,1,OK,74.4867083,-54.9815126,157.2713766,-6.693,-81.137,-15.609,0.0825498,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476670,1489.593,1,OK,74.6684908,-55.1377329,157.3194999,-6.816,-80.348,-15.542,0.0503352,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476678,1489.618,1,OK,74.811304,-55.2709745,157.2395299,-6.673,-79.879,-15.379,0.0383119,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476686,1489.643,1,OK,74.8923957,-55.479581,157.3704557,-6.782,-79.226,-14.691,0.0636649,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476694,1489.668,1,OK,74.9003175,-55.6745079,157.5865246,-6.923,-78.534,-14.286,0.0537322,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476702,1489.693,1,OK,75.1320731,-55.8470687,157.5907115,-6.819,-77.94,-13.807,0.0675133,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476710,1489.718,1,OK,75.4303746,-56.0816262,157.5597971,-6.754,-77.257,-13.314,0.0651479,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476718,1489.743,1,OK,75.6915073,-56.2840401,157.4880141,-6.606,-76.612,-13.036,0.0506556,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476726,1489.768,1,OK,75.7466862,-56.4617872,157.5028076,-6.5,-76.021,-12.531,0.0536013,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476734,1489.793,1,OK,75.9377173,-56.654909,157.4001859,-6.452,-75.372,-11.909,0.0627669,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476742,1489.818,1,OK,76.2731853,-56.821297,157.0980515,-6.116,-74.679,-11.494,0.0550972,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476750,1489.843,1,OK,76.4413118,-56.9877792,156.9349901,-5.817,-74.103,-11.114,0.0388201,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476758,1489.868,1,OK,76.6937258,-57.1154573,156.693094,-5.714,-73.49,-10.281,0.0663589,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476766,1489.893,1,OK,76.907221,-57.3427356,156.5806391,-5.593,-72.879,-9.734,0.0467486,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476774,1489.918,1,OK,76.7955714,-57.5121056,156.6908095,-5.42,-72.507,-9.463,0.0222622,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476782,1489.943,1,OK,77.4124683,-57.8720743,156.3922207,-5.46,-71.899,-8.345,0.0636107,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476790,1489.968,1,OK,77.5711278,-58.2924592,156.4237905,-5.522,-71.219,-7.559,0.0289675,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476798,1489.993,1,OK,78.1511791,-58.3408514,155.7770068,-5.122,-70.727,-6.836,0.0787012,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476806,1490.018,1,OK,77.8257349,-58.4253374,155.9381281,-4.786,-70.315,-6.546,0.0424842,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476814,1490.043,1,OK,77.5228436,-58.2963575,156.2491874,-4.796,-70.246,-6.376,0.0391387,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476822,1490.068,1,OK,78.270066,-58.4727894,155.6898866,-4.711,-69.723,-4.88,0.1241906,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476830,1490.093,1,OK,78.712534,-58.8522368,155.4276041,-4.515,-69.099,-4.385,0.0574492,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476838,1490.118,1,OK,79.3255797,-58.9359884,154.9104261,-4.177,-68.831,-3.582,0.0904465,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476846,1490.143,1,OK,79.5304461,-59.3639584,154.746634,-3.769,-68.351,-2.728,0.062296,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476854,1490.168,1,OK,79.7119554,-59.5557686,154.5570475,-3.357,-67.976,-1.954,0.0667028,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476862,1490.193,1,OK,79.8617903,-59.7306008,154.3026518,-2.888,-67.587,-1.368,0.0546496,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476870,1490.218,1,OK,80.2244328,-59.7799399,153.9326658,-2.475,-67.241,-0.642,0.0623331,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476878,1490.243,1,OK,80.6087764,-59.946079,153.549792,-2.069,-66.918,0.14,0.0651664,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476886,1490.268,1,OK,80.285986,-60.2240152,153.8453316,-1.635,-66.685,0.776,0.0400739,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476894,1490.293,1,OK,80.6777192,-60.3661707,153.4817468,-1.132,-66.487,1.569,0.0647328,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476902,1490.318,1,OK,80.3750591,-60.4626348,153.7157677,-0.73,-66.28,2.048,0.0446468,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476910,1490.343,1,OK,80.2594344,-60.4339125,153.7947468,-0.392,-66.302,2.42,0.0702268,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476918,1490.368,1,OK,79.4606657,-60.4866065,154.6276635,-0.128,-66.14,2.674,0.0235848,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476926,1490.393,1,OK,80.3018041,-60.7309718,153.6865593,0.492,-66.241,3.922,0.077286,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476934,1490.418,1,OK,80.723654,-61.2202453,153.275481,0.661,-66.083,5.666,0.0593896,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476942,1490.443,1,OK,81.0013715,-61.3972815,152.9884112,0.774,-65.917,6.908,0.0590466,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476950,1490.468,1,OK,80.9576013,-61.3645092,153.0706704,0.852,-65.908,7.331,0.0585353,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476958,1490.493,1,OK,80.1865164,-61.1957045,153.7655631,0.851,-65.896,7.406,0.0539215,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476966,1490.518,1,OK,79.7477692,-60.9994329,154.1834834,0.937,-65.882,7.416,0.0630392,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476974,1490.543,1,OK,79.5927783,-61.1946909,154.2197707,1.435,-65.807,8.242,0.0444637,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476982,1490.568,1,OK,80.8957663,-61.757558,152.5136542,2.593,-66.33,9.7,0.0509164,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476990,1490.593,1,OK,82.0864928,-62.1485137,151.3381447,3.405,-66.739,11.817,0.0987437,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,476998,1490.618,1,OK,82.3167223,-62.4975213,151.1414301,4.087,-66.936,12.869,0.0794011,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477006,1490.643,1,OK,82.3246932,-62.655233,151.1497741,4.529,-67.051,13.678,0.0815236,0
1,Port 0x0A: NDI-MF2 610065   T6E0-S00313  s/n:3AB2EC00 Channel:0,477014,1490.668,1,OK,82.5094772,-63.142881,150.7376715,5.235,-67.163,15.282,0.0491563,0
